Database name	PTHTS example
Database link	local
Evaluation signature	synthetic-Experiment_090826_1
Plate Name	Example plate
Barcode	EXAMPLE-0001
Measurement	Experiment_090826_1
Evaluation	Evaluation1
Export type	Objects
Population	Cells
[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Cells - Intensity Cell Alexa 488 Mean	Cells - Cell Area [µm²]	Cells - Cell Roundness	Compound	Concentration	Cell Type
2	3	1	5	2	19	434	817	[421, 801, 447, 833]	260.4	490.2	3201.17	299.52	0.586	Compound A 10 uM		Example cells
2	3	1	5	2	20	664	731	[661, 728, 667, 734]	398.4	438.6	3528.32	12.96	0.766	Compound A 10 uM		Example cells
2	3	1	5	2	21	631	749	[613, 736, 649, 763]	378.6	449.7	3916.6	349.92	0.559	Compound A 10 uM		Example cells
2	3	1	5	2	22	834	443	[816, 430, 853, 456]	500.7	265.8	3430.59	346.32	0.754	Compound A 10 uM		Example cells
2	3	1	6	1	1	101	450	[87, 440, 116, 461]	60.9	270.3	4128.47	219.24	0.942	Compound A 10 uM		Example cells
2	3	1	6	1	2	624	797	[611, 786, 638, 808]	374.7	478.2	4865.14	213.84	0.742	Compound A 10 uM		Example cells
2	3	1	6	1	3	477	845	[463, 833, 491, 857]	286.2	507.0	3441.67	241.92	0.617	Compound A 10 uM		Example cells
2	3	1	6	1	4	181	72	[170, 52, 193, 92]	108.9	43.2	2529.1	331.2	0.78	Compound A 10 uM		Example cells
2	3	1	6	1	5	806	862	[790, 853, 822, 872]	483.6	517.5	3148.07	218.88	0.711	Compound A 10 uM		Example cells
2	3	1	6	1	6	707	249	[614, 165, 800, 333]	424.2	149.4	4009.32	11249.28	0.75	Compound A 10 uM		Example cells
2	3	1	6	1	7	767	234	[756, 214, 778, 255]	460.2	140.7	4577.96	324.72	0.761	Compound A 10 uM		Example cells
2	3	1	6	1	8	852	399	[835, 380, 869, 419]	511.2	239.7	4007.59	477.36	0.768	Compound A 10 uM		Example cells
2	3	1	6	1	9	523	477	[514, 462, 532, 492]	313.8	286.2	3501.26	194.4	0.555	Compound A 10 uM		Example cells
2	3	1	6	1	10	492	156	[474, 145, 511, 167]	295.5	93.6	3361.81	293.04	0.686	Compound A 10 uM		Example cells
2	3	1	6	1	11	83	745	[71, 732, 95, 759]	49.8	447.3	3055.96	233.28	0.897	Compound A 10 uM		Example cells
2	3	1	6	1	12	253	290	[243, 281, 263, 299]	151.8	174.0	4241.73	129.6	0.831	Compound A 10 uM		Example cells
2	3	1	6	1	13	308	44	[298, 34, 319, 55]	185.1	26.7	3689.09	158.76	0.965	Compound A 10 uM		Example cells
2	3	1	6	1	14	413	349	[401, 332, 426, 366]	248.1	209.4	3256.16	306.0	0.796	Compound A 10 uM		Example cells
2	3	1	6	1	15	568	667	[555, 650, 581, 684]	340.8	400.2	3652.75	318.24	0.575	Compound A 10 uM		Example cells
2	3	1	6	1	16	664	294	[652, 281, 677, 308]	398.7	176.7	2905.48	243.0	0.873	Compound A 10 uM		Example cells
2	3	1	6	1	17	694	324	[683, 304, 706, 344]	416.7	194.4	2934.09	331.2	0.694	Compound A 10 uM		Example cells
2	3	1	6	1	18	305	159	[291, 142, 320, 176]	183.3	95.4	3286.79	354.96	0.674	Compound A 10 uM		Example cells
2	3	1	6	1	19	141	191	[123, 180, 159, 202]	84.6	114.6	4637.05	285.12	0.826	Compound A 10 uM		Example cells
2	3	1	6	1	20	203	521	[191, 503, 216, 540]	122.1	312.9	2901.5	333.0	0.772	Compound A 10 uM		Example cells
2	3	1	6	1	21	591	215	[573, 199, 610, 232]	354.9	129.3	3102.22	439.56	0.591	Compound A 10 uM		Example cells
2	3	1	6	1	22	631	816	[621, 800, 642, 832]	378.9	489.6	4947.1	241.92	0.805	Compound A 10 uM		Example cells
2	3	1	6	1	23	573	363	[563, 347, 584, 380]	344.1	218.1	2986.06	249.48	0.616	Compound A 10 uM		Example cells
2	3	1	6	1	24	599	368	[589, 356, 609, 381]	359.4	221.1	2692.14	180.0	0.798	Compound A 10 uM		Example cells
2	3	1	6	2	1	314	213	[297, 203, 332, 223]	188.7	127.8	3036.88	252.0	0.923	Compound A 10 uM		Example cells
2	3	1	6	2	2	243	504	[229, 492, 257, 517]	145.8	302.7	2887.73	252.0	0.63	Compound A 10 uM		Example cells
2	3	1	6	2	3	686	351	[675, 331, 698, 372]	411.9	210.9	3673.69	339.48	0.691	Compound A 10 uM		Example cells
2	3	1	6	2	4	175	221	[157, 205, 194, 238]	105.3	132.9	2415.18	439.56	0.857	Compound A 10 uM		Example cells
2	3	1	6	2	5	242	467	[233, 458, 251, 476]	145.2	280.2	3285.96	116.64	0.936	Compound A 10 uM		Example cells
2	3	1	6	2	6	408	780	[406, 778, 411, 782]	245.1	468.0	3407.46	7.2	0.867	Compound A 10 uM		Example cells
2	3	1	6	2	7	601	736	[582, 719, 620, 754]	360.6	441.9	3717.68	478.8	0.604	Compound A 10 uM		Example cells
2	3	1	6	2	8	141	117	[130, 108, 153, 126]	84.9	70.2	3911.61	149.04	0.642	Compound A 10 uM		Example cells
2	3	1	6	2	9	114	349	[98, 340, 131, 358]	68.7	209.4	2828.07	213.84	0.96	Compound A 10 uM		Example cells
2	3	1	6	2	10	472	225	[460, 208, 484, 243]	283.2	135.3	3416.32	302.4	0.945	Compound A 10 uM		Example cells
2	3	1	6	2	11	485	170	[475, 161, 496, 180]	291.3	102.3	5313.78	143.64	0.849	Compound A 10 uM		Example cells
2	3	1	6	2	12	323	344	[305, 331, 341, 357]	193.8	206.4	4082.63	336.96	0.845	Compound A 10 uM		Example cells
2	3	1	6	2	13	210	754	[197, 741, 224, 768]	126.3	452.7	3105.67	262.44	0.971	Compound A 10 uM		Example cells
2	3	1	6	2	14	526	256	[507, 245, 546, 268]	315.9	153.9	2603.79	322.92	0.568	Compound A 10 uM		Example cells
2	3	1	6	2	15	665	70	[663, 68, 667, 73]	399.0	42.3	3403.16	7.2	0.599	Compound A 10 uM		Example cells
2	3	1	6	2	16	793	168	[779, 149, 807, 187]	475.8	100.8	3091.45	383.04	0.791	Compound A 10 uM		Example cells
2	3	1	6	2	17	428	590	[419, 581, 437, 599]	256.8	354.0	3996.54	116.64	0.822	Compound A 10 uM		Example cells
2	3	1	6	2	18	714	568	[712, 566, 716, 571]	428.4	341.1	3366.49	7.2	0.842	Compound A 10 uM		Example cells
2	3	1	6	2	19	434	817	[421, 801, 447, 833]	260.4	490.2	3241.18	299.52	0.751	Compound A 10 uM		Example cells
2	3	1	6	2	20	664	731	[661, 728, 667, 734]	398.4	438.6	3529.13	12.96	0.563	Compound A 10 uM		Example cells
2	3	1	6	2	21	631	749	[613, 736, 649, 763]	378.6	449.7	3907.12	349.92	0.848	Compound A 10 uM		Example cells
2	3	1	6	2	22	834	443	[816, 430, 853, 456]	500.7	265.8	3416.32	346.32	0.682	Compound A 10 uM		Example cells
2	3	1	7	1	1	101	450	[87, 440, 116, 461]	60.9	270.3	4248.77	219.24	0.793	Compound A 10 uM		Example cells
2	3	1	7	1	2	624	797	[611, 786, 638, 808]	374.7	478.2	4969.43	213.84	0.615	Compound A 10 uM		Example cells
2	3	1	7	1	3	477	845	[463, 833, 491, 857]	286.2	507.0	8442.65	241.92	0.716	Compound A 10 uM		Example cells
2	3	1	7	1	4	181	72	[170, 52, 193, 92]	108.9	43.2	4753.5	331.2	0.806	Compound A 10 uM		Example cells
2	3	1	7	1	5	806	862	[790, 853, 822, 872]	483.6	517.5	5895.36	218.88	0.821	Compound A 10 uM		Example cells
2	3	1	7	1	6	707	249	[614, 165, 800, 333]	424.2	149.4	4178.15	11249.28	0.695	Compound A 10 uM		Example cells
2	3	1	7	1	7	767	234	[756, 214, 778, 255]	460.2	140.7	4670.93	324.72	0.788	Compound A 10 uM		Example cells
2	3	1	7	1	8	852	399	[835, 380, 869, 419]	511.2	239.7	4026.74	477.36	0.574	Compound A 10 uM		Example cells
2	3	1	7	1	9	523	477	[514, 462, 532, 492]	313.8	286.2	5701.31	194.4	0.59	Compound A 10 uM		Example cells
2	3	1	7	1	10	492	156	[474, 145, 511, 167]	295.5	93.6	3523.7	293.04	0.705	Compound A 10 uM		Example cells
2	3	1	7	1	11	83	745	[71, 732, 95, 759]	49.8	447.3	6818.52	233.28	0.959	Compound A 10 uM		Example cells
2	3	1	7	1	12	253	290	[243, 281, 263, 299]	151.8	174.0	8831.38	129.6	0.715	Compound A 10 uM		Example cells
2	3	1	7	1	13	308	44	[298, 34, 319, 55]	185.1	26.7	8503.6	158.76	0.833	Compound A 10 uM		Example cells
2	3	1	7	1	14	413	349	[401, 332, 426, 366]	248.1	209.4	3307.3	306.0	0.923	Compound A 10 uM		Example cells
2	3	1	7	1	15	568	667	[555, 650, 581, 684]	340.8	400.2	6322.42	318.24	0.835	Compound A 10 uM		Example cells
2	3	1	7	1	16	664	294	[652, 281, 677, 308]	398.7	176.7	2914.87	243.0	0.727	Compound A 10 uM		Example cells
2	3	1	7	1	17	694	324	[683, 304, 706, 344]	416.7	194.4	6411.27	331.2	0.973	Compound A 10 uM		Example cells
2	3	1	7	1	18	305	159	[291, 142, 320, 176]	183.3	95.4	7437.21	354.96	0.891	Compound A 10 uM		Example cells
2	3	1	7	1	19	141	191	[123, 180, 159, 202]	84.6	114.6	4639.47	285.12	0.77	Compound A 10 uM		Example cells
2	3	1	7	1	20	203	521	[191, 503, 216, 540]	122.1	312.9	2979.68	333.0	0.695	Compound A 10 uM		Example cells
2	3	1	7	1	21	591	215	[573, 199, 610, 232]	354.9	129.3	3118.59	439.56	0.812	Compound A 10 uM		Example cells
2	3	1	7	1	22	631	816	[621, 800, 642, 832]	378.9	489.6	9074.49	241.92	0.755	Compound A 10 uM		Example cells
2	3	1	7	1	23	573	363	[563, 347, 584, 380]	344.1	218.1	3104.9	249.48	0.772	Compound A 10 uM		Example cells
2	3	1	7	1	24	599	368	[589, 356, 609, 381]	359.4	221.1	4957.56	180.0	0.866	Compound A 10 uM		Example cells
2	3	1	7	2	1	314	213	[297, 203, 332, 223]	188.7	127.8	3137.54	252.0	0.913	Compound A 10 uM		Example cells
2	3	1	7	2	2	243	504	[229, 492, 257, 517]	145.8	302.7	2938.86	252.0	0.959	Compound A 10 uM		Example cells
2	3	1	7	2	3	686	351	[675, 331, 698, 372]	411.9	210.9	9479.23	339.48	0.959	Compound A 10 uM		Example cells
2	3	1	7	2	4	175	221	[157, 205, 194, 238]	105.3	132.9	5209.8	439.56	0.848	Compound A 10 uM		Example cells
2	3	1	7	2	5	242	467	[233, 458, 251, 476]	145.2	280.2	7362.1	116.64	0.906	Compound A 10 uM		Example cells
2	3	1	7	2	6	408	780	[406, 778, 411, 782]	245.1	468.0	3451.09	7.2	0.796	Compound A 10 uM		Example cells
2	3	1	7	2	7	601	736	[582, 719, 620, 754]	360.6	441.9	10054.81	478.8	0.884	Compound A 10 uM		Example cells
2	3	1	7	2	8	141	117	[130, 108, 153, 126]	84.9	70.2	4042.79	149.04	0.93	Compound A 10 uM		Example cells
2	3	1	7	2	9	114	349	[98, 340, 131, 358]	68.7	209.4	4891.3	213.84	0.923	Compound A 10 uM		Example cells
2	3	1	7	2	10	472	225	[460, 208, 484, 243]	283.2	135.3	6865.42	302.4	0.64	Compound A 10 uM		Example cells
2	3	1	7	2	11	485	170	[475, 161, 496, 180]	291.3	102.3	12992.78	143.64	0.743	Compound A 10 uM		Example cells
2	3	1	7	2	12	323	344	[305, 331, 341, 357]	193.8	206.4	4063.88	336.96	0.761	Compound A 10 uM		Example cells
2	3	1	7	2	13	210	754	[197, 741, 224, 768]	126.3	452.7	3148.56	262.44	0.842	Compound A 10 uM		Example cells
2	3	1	7	2	14	526	256	[507, 245, 546, 268]	315.9	153.9	6344.68	322.92	0.818	Compound A 10 uM		Example cells
2	3	1	7	2	15	665	70	[663, 68, 667, 73]	399.0	42.3	3478.96	7.2	0.617	Compound A 10 uM		Example cells
2	3	1	7	2	16	793	168	[779, 149, 807, 187]	475.8	100.8	5829.33	383.04	0.956	Compound A 10 uM		Example cells
2	3	1	7	2	17	428	590	[419, 581, 437, 599]	256.8	354.0	9255.12	116.64	0.622	Compound A 10 uM		Example cells
2	3	1	7	2	18	714	568	[712, 566, 716, 571]	428.4	341.1	5987.25	7.2	0.598	Compound A 10 uM		Example cells
2	3	1	7	2	19	434	817	[421, 801, 447, 833]	260.4	490.2	3255.78	299.52	0.654	Compound A 10 uM		Example cells
2	3	1	7	2	20	664	731	[661, 728, 667, 734]	398.4	438.6	3610.61	12.96	0.79	Compound A 10 uM		Example cells
2	3	1	7	2	21	631	749	[613, 736, 649, 763]	378.6	449.7	4011.21	349.92	0.727	Compound A 10 uM		Example cells
2	3	1	7	2	22	834	443	[816, 430, 853, 456]	500.7	265.8	7546.1	346.32	0.971	Compound A 10 uM		Example cells
2	3	1	8	1	1	101	450	[87, 440, 116, 461]	60.9	270.3	4189.51	219.24	0.679	Compound A 10 uM		Example cells
2	3	1	8	1	2	624	797	[611, 786, 638, 808]	374.7	478.2	4917.15	213.84	0.977	Compound A 10 uM		Example cells
2	3	1	8	1	3	477	845	[463, 833, 491, 857]	286.2	507.0	5734.01	241.92	0.566	Compound A 10 uM		Example cells
2	3	1	8	1	4	181	72	[170, 52, 193, 92]	108.9	43.2	3572.03	331.2	0.64	Compound A 10 uM		Example cells
2	3	1	8	1	5	806	862	[790, 853, 822, 872]	483.6	517.5	4650.32	218.88	0.665	Compound A 10 uM		Example cells
2	3	1	8	1	6	707	249	[614, 165, 800, 333]	424.2	149.4	4103.02	11249.28	0.971	Compound A 10 uM		Example cells
2	3	1	8	1	7	767	234	[756, 214, 778, 255]	460.2	140.7	4591.17	324.72	0.979	Compound A 10 uM		Example cells
2	3	1	8	1	8	852	399	[835, 380, 869, 419]	511.2	239.7	4017.3	477.36	0.734	Compound A 10 uM		Example cells
2	3	1	8	1	9	523	477	[514, 462, 532, 492]	313.8	286.2	4823.08	194.4	0.614	Compound A 10 uM		Example cells
2	3	1	8	1	10	492	156	[474, 145, 511, 167]	295.5	93.6	3439.78	293.04	0.98	Compound A 10 uM		Example cells
2	3	1	8	1	11	83	745	[71, 732, 95, 759]	49.8	447.3	5032.41	233.28	0.913	Compound A 10 uM		Example cells
2	3	1	8	1	12	253	290	[243, 281, 263, 299]	151.8	174.0	7029.22	129.6	0.939	Compound A 10 uM		Example cells
2	3	1	8	1	13	308	44	[298, 34, 319, 55]	185.1	26.7	6626.54	158.76	0.594	Compound A 10 uM		Example cells
2	3	1	8	1	14	413	349	[401, 332, 426, 366]	248.1	209.4	3277.83	306.0	0.7	Compound A 10 uM		Example cells
2	3	1	8	1	15	568	667	[555, 650, 581, 684]	340.8	400.2	5267.22	318.24	0.892	Compound A 10 uM		Example cells
2	3	1	8	1	16	664	294	[652, 281, 677, 308]	398.7	176.7	2910.21	243.0	0.967	Compound A 10 uM		Example cells
2	3	1	8	1	17	694	324	[683, 304, 706, 344]	416.7	194.4	5049.1	331.2	0.61	Compound A 10 uM		Example cells
2	3	1	8	1	18	305	159	[291, 142, 320, 176]	183.3	95.4	5759.34	354.96	0.963	Compound A 10 uM		Example cells
2	3	1	8	1	19	141	191	[123, 180, 159, 202]	84.6	114.6	4632.6	285.12	0.647	Compound A 10 uM		Example cells
2	3	1	8	1	20	203	521	[191, 503, 216, 540]	122.1	312.9	2956.54	333.0	0.568	Compound A 10 uM		Example cells
2	3	1	8	1	21	591	215	[573, 199, 610, 232]	354.9	129.3	3132.46	439.56	0.804	Compound A 10 uM		Example cells
2	3	1	8	1	22	631	816	[621, 800, 642, 832]	378.9	489.6	7160.76	241.92	0.572	Compound A 10 uM		Example cells
2	3	1	8	1	23	573	363	[563, 347, 584, 380]	344.1	218.1	3047.46	249.48	0.793	Compound A 10 uM		Example cells
2	3	1	8	1	24	599	368	[589, 356, 609, 381]	359.4	221.1	3762.34	180.0	0.668	Compound A 10 uM		Example cells
2	3	1	8	2	1	314	213	[297, 203, 332, 223]	188.7	127.8	3073.67	252.0	0.612	Compound A 10 uM		Example cells
2	3	1	8	2	2	243	504	[229, 492, 257, 517]	145.8	302.7	2914.66	252.0	0.611	Compound A 10 uM		Example cells
2	3	1	8	2	3	686	351	[675, 331, 698, 372]	411.9	210.9	6813.7	339.48	0.935	Compound A 10 uM		Example cells
2	3	1	8	2	4	175	221	[157, 205, 194, 238]	105.3	132.9	3908.55	439.56	0.831	Compound A 10 uM		Example cells
2	3	1	8	2	5	242	467	[233, 458, 251, 476]	145.2	280.2	5525.83	116.64	0.629	Compound A 10 uM		Example cells
2	3	1	8	2	6	408	780	[406, 778, 411, 782]	245.1	468.0	3455.19	7.2	0.903	Compound A 10 uM		Example cells
2	3	1	8	2	7	601	736	[582, 719, 620, 754]	360.6	441.9	6654.58	478.8	0.559	Compound A 10 uM		Example cells
2	3	1	8	2	8	141	117	[130, 108, 153, 126]	84.9	70.2	4009.24	149.04	0.868	Compound A 10 uM		Example cells
2	3	1	8	2	9	114	349	[98, 340, 131, 358]	68.7	209.4	4024.11	213.84	0.83	Compound A 10 uM		Example cells
2	3	1	8	2	10	472	225	[460, 208, 484, 243]	283.2	135.3	5174.18	302.4	0.815	Compound A 10 uM		Example cells
2	3	1	8	2	11	485	170	[475, 161, 496, 180]	291.3	102.3	9879.99	143.64	0.633	Compound A 10 uM		Example cells
2	3	1	8	2	12	323	344	[305, 331, 341, 357]	193.8	206.4	4067.84	336.96	0.74	Compound A 10 uM		Example cells
2	3	1	8	2	13	210	754	[197, 741, 224, 768]	126.3	452.7	3100.75	262.44	0.714	Compound A 10 uM		Example cells
2	3	1	8	2	14	526	256	[507, 245, 546, 268]	315.9	153.9	4724.48	322.92	0.958	Compound A 10 uM		Example cells
2	3	1	8	2	15	665	70	[663, 68, 667, 73]	399.0	42.3	3445.2	7.2	0.887	Compound A 10 uM		Example cells
2	3	1	8	2	16	793	168	[779, 149, 807, 187]	475.8	100.8	4721.86	383.04	0.938	Compound A 10 uM		Example cells
2	3	1	8	2	17	428	590	[419, 581, 437, 599]	256.8	354.0	6547.05	116.64	0.559	Compound A 10 uM		Example cells
2	3	1	8	2	18	714	568	[712, 566, 716, 571]	428.4	341.1	4969.54	7.2	0.747	Compound A 10 uM		Example cells
2	3	1	8	2	19	434	817	[421, 801, 447, 833]	260.4	490.2	3260.25	299.52	0.695	Compound A 10 uM		Example cells
2	3	1	8	2	20	664	731	[661, 728, 667, 734]	398.4	438.6	3575.99	12.96	0.753	Compound A 10 uM		Example cells
2	3	1	8	2	21	631	749	[613, 736, 649, 763]	378.6	449.7	3933.77	349.92	0.732	Compound A 10 uM		Example cells
2	3	1	8	2	22	834	443	[816, 430, 853, 456]	500.7	265.8	5588.49	346.32	0.735	Compound A 10 uM		Example cells
2	3	1	9	1	1	101	450	[87, 440, 116, 461]	60.9	270.3	4173.04	219.24	0.608	Compound A 10 uM		Example cells
2	3	1	9	1	2	624	797	[611, 786, 638, 808]	374.7	478.2	4872.22	213.84	0.718	Compound A 10 uM		Example cells
2	3	1	9	1	3	477	845	[463, 833, 491, 857]	286.2	507.0	4939.0	241.92	0.655	Compound A 10 uM		Example cells
2	3	1	9	1	4	181	72	[170, 52, 193, 92]	108.9	43.2	3222.45	331.2	0.865	Compound A 10 uM		Example cells
2	3	1	9	1	5	806	862	[790, 853, 822, 872]	483.6	517.5	4352.82	218.88	0.722	Compound A 10 uM		Example cells
2	3	1	9	1	6	707	249	[614, 165, 800, 333]	424.2	149.4	4082.41	11249.28	0.821	Compound A 10 uM		Example cells
2	3	1	9	1	7	767	234	[756, 214, 778, 255]	460.2	140.7	4601.64	324.72	0.643	Compound A 10 uM		Example cells
2	3	1	9	1	8	852	399	[835, 380, 869, 419]	511.2	239.7	4008.86	477.36	0.798	Compound A 10 uM		Example cells
2	3	1	9	1	9	523	477	[514, 462, 532, 492]	313.8	286.2	4668.89	194.4	0.972	Compound A 10 uM		Example cells
2	3	1	9	1	10	492	156	[474, 145, 511, 167]	295.5	93.6	3394.24	293.04	0.63	Compound A 10 uM		Example cells
2	3	1	9	1	11	83	745	[71, 732, 95, 759]	49.8	447.3	4542.05	233.28	0.872	Compound A 10 uM		Example cells
2	3	1	9	1	12	253	290	[243, 281, 263, 299]	151.8	174.0	6696.94	129.6	0.891	Compound A 10 uM		Example cells
2	3	1	9	1	13	308	44	[298, 34, 319, 55]	185.1	26.7	6255.82	158.76	0.88	Compound A 10 uM		Example cells
2	3	1	9	1	14	413	349	[401, 332, 426, 366]	248.1	209.4	3281.81	306.0	0.791	Compound A 10 uM		Example cells
2	3	1	9	1	15	568	667	[555, 650, 581, 684]	340.8	400.2	5029.06	318.24	0.773	Compound A 10 uM		Example cells
2	3	1	9	1	16	664	294	[652, 281, 677, 308]	398.7	176.7	2909.35	243.0	0.658	Compound A 10 uM		Example cells
2	3	1	9	1	17	694	324	[683, 304, 706, 344]	416.7	194.4	4783.5	331.2	0.569	Compound A 10 uM		Example cells
2	3	1	9	1	18	305	159	[291, 142, 320, 176]	183.3	95.4	5377.31	354.96	0.798	Compound A 10 uM		Example cells
2	3	1	9	1	19	141	191	[123, 180, 159, 202]	84.6	114.6	4655.99	285.12	0.622	Compound A 10 uM		Example cells
2	3	1	9	1	20	203	521	[191, 503, 216, 540]	122.1	312.9	2930.38	333.0	0.934	Compound A 10 uM		Example cells
2	3	1	9	1	21	591	215	[573, 199, 610, 232]	354.9	129.3	3119.86	439.56	0.674	Compound A 10 uM		Example cells
2	3	1	9	1	22	631	816	[621, 800, 642, 832]	378.9	489.6	6675.06	241.92	0.853	Compound A 10 uM		Example cells
2	3	1	9	1	23	573	363	[563, 347, 584, 380]	344.1	218.1	3030.17	249.48	0.888	Compound A 10 uM		Example cells
2	3	1	9	1	24	599	368	[589, 356, 609, 381]	359.4	221.1	3403.43	180.0	0.947	Compound A 10 uM		Example cells
2	3	1	9	2	1	314	213	[297, 203, 332, 223]	188.7	127.8	3054.63	252.0	0.695	Compound A 10 uM		Example cells
2	3	1	9	2	2	243	504	[229, 492, 257, 517]	145.8	302.7	2906.93	252.0	0.69	Compound A 10 uM		Example cells
2	3	1	9	2	3	686	351	[675, 331, 698, 372]	411.9	210.9	6113.23	339.48	0.969	Compound A 10 uM		Example cells
2	3	1	9	2	4	175	221	[157, 205, 194, 238]	105.3	132.9	3575.78	439.56	0.654	Compound A 10 uM		Example cells
2	3	1	9	2	5	242	467	[233, 458, 251, 476]	145.2	280.2	5047.1	116.64	0.785	Compound A 10 uM		Example cells
2	3	1	9	2	6	408	780	[406, 778, 411, 782]	245.1	468.0	3432.88	7.2	0.797	Compound A 10 uM		Example cells
2	3	1	9	2	7	601	736	[582, 719, 620, 754]	360.6	441.9	5663.22	478.8	0.623	Compound A 10 uM		Example cells
2	3	1	9	2	8	141	117	[130, 108, 153, 126]	84.9	70.2	4010.3	149.04	0.639	Compound A 10 uM		Example cells
2	3	1	9	2	9	114	349	[98, 340, 131, 358]	68.7	209.4	3815.31	213.84	0.971	Compound A 10 uM		Example cells
2	3	1	9	2	10	472	225	[460, 208, 484, 243]	283.2	135.3	4690.59	302.4	0.888	Compound A 10 uM		Example cells
2	3	1	9	2	11	485	170	[475, 161, 496, 180]	291.3	102.3	9189.12	143.64	0.95	Compound A 10 uM		Example cells
2	3	1	9	2	12	323	344	[305, 331, 341, 357]	193.8	206.4	4079.29	336.96	0.708	Compound A 10 uM		Example cells
2	3	1	9	2	13	210	754	[197, 741, 224, 768]	126.3	452.7	3108.91	262.44	0.87	Compound A 10 uM		Example cells
2	3	1	9	2	14	526	256	[507, 245, 546, 268]	315.9	153.9	4310.41	322.92	0.817	Compound A 10 uM		Example cells
2	3	1	9	2	15	665	70	[663, 68, 667, 73]	399.0	42.3	3427.87	7.2	0.644	Compound A 10 uM		Example cells
2	3	1	9	2	16	793	168	[779, 149, 807, 187]	475.8	100.8	4463.43	383.04	0.871	Compound A 10 uM		Example cells
2	3	1	9	2	17	428	590	[419, 581, 437, 599]	256.8	354.0	5740.56	116.64	0.649	Compound A 10 uM		Example cells
2	3	1	9	2	18	714	568	[712, 566, 716, 571]	428.4	341.1	4782.29	7.2	0.658	Compound A 10 uM		Example cells
2	3	1	9	2	19	434	817	[421, 801, 447, 833]	260.4	490.2	3230.75	299.52	0.722	Compound A 10 uM		Example cells
2	3	1	9	2	20	664	731	[661, 728, 667, 734]	398.4	438.6	3576.43	12.96	0.651	Compound A 10 uM		Example cells
2	3	1	9	2	21	631	749	[613, 736, 649, 763]	378.6	449.7	3975.43	349.92	0.962	Compound A 10 uM		Example cells
2	3	1	9	2	22	834	443	[816, 430, 853, 456]	500.7	265.8	5048.86	346.32	0.574	Compound A 10 uM		Example cells
2	3	1	10	1	1	101	450	[87, 440, 116, 461]	60.9	270.3	4176.98	219.24	0.955	Compound A 10 uM		Example cells
2	3	1	10	1	2	624	797	[611, 786, 638, 808]	374.7	478.2	4882.1	213.84	0.765	Compound A 10 uM		Example cells
2	3	1	10	1	3	477	845	[463, 833, 491, 857]	286.2	507.0	4099.31	241.92	0.814	Compound A 10 uM		Example cells
2	3	1	10	1	4	181	72	[170, 52, 193, 92]	108.9	43.2	2844.44	331.2	0.783	Compound A 10 uM		Example cells
2	3	1	10	1	5	806	862	[790, 853, 822, 872]	483.6	517.5	3794.55	218.88	0.764	Compound A 10 uM		Example cells
2	3	1	10	1	6	707	249	[614, 165, 800, 333]	424.2	149.4	4027.25	11249.28	0.692	Compound A 10 uM		Example cells
2	3	1	10	1	7	767	234	[756, 214, 778, 255]	460.2	140.7	4615.69	324.72	0.742	Compound A 10 uM		Example cells
2	3	1	10	1	8	852	399	[835, 380, 869, 419]	511.2	239.7	4050.97	477.36	0.926	Compound A 10 uM		Example cells
2	3	1	10	1	9	523	477	[514, 462, 532, 492]	313.8	286.2	4191.36	194.4	0.837	Compound A 10 uM		Example cells
2	3	1	10	1	10	492	156	[474, 145, 511, 167]	295.5	93.6	3393.8	293.04	0.873	Compound A 10 uM		Example cells
2	3	1	10	1	11	83	745	[71, 732, 95, 759]	49.8	447.3	3751.17	233.28	0.881	Compound A 10 uM		Example cells
2	3	1	10	1	12	253	290	[243, 281, 263, 299]	151.8	174.0	5737.51	129.6	0.804	Compound A 10 uM		Example cells
2	3	1	10	1	13	308	44	[298, 34, 319, 55]	185.1	26.7	5264.85	158.76	0.563	Compound A 10 uM		Example cells
2	3	1	10	1	14	413	349	[401, 332, 426, 366]	248.1	209.4	3276.31	306.0	0.678	Compound A 10 uM		Example cells
2	3	1	10	1	15	568	667	[555, 650, 581, 684]	340.8	400.2	4473.11	318.24	0.898	Compound A 10 uM		Example cells
2	3	1	10	1	16	664	294	[652, 281, 677, 308]	398.7	176.7	2900.69	243.0	0.725	Compound A 10 uM		Example cells
2	3	1	10	1	17	694	324	[683, 304, 706, 344]	416.7	194.4	4059.69	331.2	0.637	Compound A 10 uM		Example cells
2	3	1	10	1	18	305	159	[291, 142, 320, 176]	183.3	95.4	4540.32	354.96	0.813	Compound A 10 uM		Example cells
2	3	1	10	1	19	141	191	[123, 180, 159, 202]	84.6	114.6	4635.91	285.12	0.956	Compound A 10 uM		Example cells
2	3	1	10	1	20	203	521	[191, 503, 216, 540]	122.1	312.9	2941.53	333.0	0.705	Compound A 10 uM		Example cells
2	3	1	10	1	21	591	215	[573, 199, 610, 232]	354.9	129.3	3122.89	439.56	0.977	Compound A 10 uM		Example cells
2	3	1	10	1	22	631	816	[621, 800, 642, 832]	378.9	489.6	5880.82	241.92	0.767	Compound A 10 uM		Example cells
2	3	1	10	1	23	573	363	[563, 347, 584, 380]	344.1	218.1	3000.79	249.48	0.862	Compound A 10 uM		Example cells
